account_id,account_number_masked,bank_name,branch_id,account_type,holder_person_id,opening_date,closing_date,account_status,kyc_status,city,risk_flag,source
ACC000177,XXXX12620177,SYNTH_NATIONAL_BANK,BR002,Savings,P001699,2015-07-02,2016-05-28,Closed,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000178,XXXX17410178,SYNTH_REGIONAL_BANK,BR007,Salary,P003572,2015-04-10,,Dormant,Pending,Pune,true,SYNTH_FINANCE_DB
ACC000179,XXXX75770179,SYNTH_COMMERCIAL_BANK,BR008,Salary,P003129,2026-06-26,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC000180,XXXX84460180,SYNTH_UNION_BANK,BR003,Salary,P002827,2012-09-02,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000181,XXXX92530181,SYNTH_COMMERCIAL_BANK,BR008,Current,P001655,2014-10-03,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000182,XXXX72920182,SYNTH_COOPERATIVE_BANK,BR005,Salary,P005111,2021-07-27,,Active,Expired,Pune,true,SYNTH_LEGACY_BANK
ACC000183,XXXX68050183,SYNTH_METRO_BANK,BR006,Savings,P003671,2019-03-08,,Active,Restricted,Pune,true,SYNTH_KYC_DB
ACC000184,XXXX42030184,SYNTH_COOPERATIVE_BANK,BR005,Savings,P000700,2018-12-13,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000185,XXXX63310185,SYNTH_UNION_BANK,BR003,Savings,P003027,2016-06-23,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000186,XXXX53360186,SYNTH_COOPERATIVE_BANK,BR005,Joint,P001901,2018-10-05,,Dormant,Verified,Pune,false,SYNTH_BANK_CORE
ACC000187,XXXX24790187,SYNTH_COOPERATIVE_BANK,BR005,Savings,P005103,2012-06-09,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC000188,XXXX60340188,SYNTH_COMMERCIAL_BANK,BR008,Savings,P000724,2021-05-18,,Active,Pending,Pune,false,SYNTH_FINANCE_DB
ACC000189,XXXX39420189,SYNTH_COMMERCIAL_BANK,BR008,Savings,P006777,2024-11-23,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000190,XXXX27050190,SYNTH_METRO_BANK,BR006,Salary,P004096,2026-03-14,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC000191,XXXX72490191,SYNTH_REGIONAL_BANK,BR007,Savings,P001052,2021-02-21,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC000192,XXXX51520192,SYNTH_CITY_BANK,BR004,Savings,P001212,2015-05-24,2018-02-07,Closed,Verified,Pune,false,SYNTH_BANK_CORE
ACC000193,XXXX55470193,SYNTH_NATIONAL_BANK,BR002,Current,P005981,2014-09-19,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000194,XXXX38750194,SYNTH_COOPERATIVE_BANK,BR005,Savings,P002096,2012-07-03,2017-12-13,Closed,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000195,XXXX82120195,SYNTH_COOPERATIVE_BANK,BR005,Savings,P006228,2026-08-28,2026-08-29,Closed,Expired,Pune,true,SYNTH_FINANCE_DB
ACC000196,XXXX26550196,SYNTH_UNION_BANK,BR003,Savings,P006093,2020-06-06,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC000197,XXXX26750197,SYNTH_COMMERCIAL_BANK,BR008,Salary,P006229,2013-10-09,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000198,XXXX76100198,SYNTH_CITY_BANK,BR004,Salary,P004874,2019-09-05,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000199,XXXX41110199,SYNTH_NATIONAL_BANK,BR002,Current,P000790,2014-07-10,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000200,XXXX42100200,SYNTH_NATIONAL_BANK,BR002,Savings,P006894,2013-06-21,2016-07-13,Closed,Expired,Pune,true,SYNTH_BANK_CORE
ACC000201,XXXX13590201,SYNTH_UNION_BANK,BR003,Salary,P000557,2017-02-02,,Frozen,Verified,Pune,true,SYNTH_BANK_CORE
ACC000202,XXXX93340202,SYNTH_COOPERATIVE_BANK,BR005,Savings,P002671,2016-05-07,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000203,XXXX94510203,SYNTH_COOPERATIVE_BANK,BR005,Business,P005572,2012-01-12,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000204,XXXX78500204,SYNTH_COOPERATIVE_BANK,BR005,Salary,P006003,2021-06-04,,Dormant,Verified,Pune,false,SYNTH_BANK_CORE
ACC000205,XXXX83870205,SYNTH_COMMERCIAL_BANK,BR008,Business,P005219,2021-10-06,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000206,XXXX51020206,SYNTH_METRO_BANK,BR006,Salary,P001509,2018-07-19,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC000207,XXXX12980207,SYNTH_REGIONAL_BANK,BR007,Current,P006859,2017-10-15,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000208,XXXX10450208,SYNTH_METRO_BANK,BR006,Joint,P003635,2016-09-14,,Frozen,Restricted,Pune,true,SYNTH_BANK_CORE
ACC000209,XXXX65890209,SYNTH_STATE_BANK,BR001,Savings,P005149,2024-03-18,,Dormant,Expired,Pune,true,SYNTH_KYC_DB
ACC000210,XXXX87410210,SYNTH_NATIONAL_BANK,BR002,Current,P001286,2020-06-23,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000211,XXXX20370211,SYNTH_METRO_BANK,BR006,Savings,P003184,2021-12-08,,Active,Pending,Pune,false,SYNTH_KYC_DB
ACC000212,XXXX86910212,SYNTH_REGIONAL_BANK,BR007,Business,P004417,2024-02-24,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000213,XXXX87430213,SYNTH_CITY_BANK,BR004,Savings,P006862,2018-02-04,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000214,XXXX10820214,SYNTH_METRO_BANK,BR006,Savings,P004574,2013-03-17,,Active,Pending,Pune,false,SYNTH_BANK_CORE
ACC000215,XXXX70110215,SYNTH_STATE_BANK,BR001,Current,P003506,2025-05-22,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000216,XXXX10820216,SYNTH_STATE_BANK,BR001,Business,P004302,2021-10-13,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000217,XXXX49750217,SYNTH_METRO_BANK,BR006,Joint,P004946,2012-02-09,,Frozen,Verified,Pune,true,SYNTH_FINANCE_DB
ACC000218,XXXX24460218,SYNTH_NATIONAL_BANK,BR002,Current,P002346,2025-09-16,,Active,Pending,Pune,false,SYNTH_FINANCE_DB
ACC000219,XXXX75030219,SYNTH_COMMERCIAL_BANK,BR008,Savings,P004474,2019-08-21,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000220,XXXX75790220,SYNTH_CITY_BANK,BR004,Savings,P001060,2022-05-10,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000221,XXXX54700221,SYNTH_REGIONAL_BANK,BR007,Joint,P001735,2012-03-01,,Active,Pending,Pune,false,SYNTH_FINANCE_DB
ACC000222,XXXX24370222,SYNTH_REGIONAL_BANK,BR007,Savings,P001067,2017-07-01,,Dormant,Verified,Pune,true,SYNTH_LEGACY_BANK
ACC000223,XXXX37640223,SYNTH_UNION_BANK,BR003,Savings,P001315,2017-12-17,,Active,Pending,Pune,false,SYNTH_LEGACY_BANK
ACC000224,XXXX12080224,SYNTH_COOPERATIVE_BANK,BR005,Current,P004833,2014-06-04,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000225,XXXX32890225,SYNTH_METRO_BANK,BR006,Savings,P005794,2025-05-12,2025-10-02,Closed,Verified,Pune,false,SYNTH_BANK_CORE
ACC000226,XXXX95580226,SYNTH_NATIONAL_BANK,BR002,Salary,P002669,2015-04-02,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000227,XXXX55140227,SYNTH_COOPERATIVE_BANK,BR005,Savings,P002811,2021-04-12,,Active,Pending,Pune,false,SYNTH_LEGACY_BANK
ACC000228,XXXX44230228,SYNTH_REGIONAL_BANK,BR007,Savings,P005510,2017-05-26,,Active,Pending,Pune,false,SYNTH_KYC_DB
ACC000229,XXXX43470229,SYNTH_STATE_BANK,BR001,Business,P003656,2023-03-20,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC000230,XXXX94800230,SYNTH_CITY_BANK,BR004,Savings,P006748,2025-07-21,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000231,XXXX78990231,SYNTH_UNION_BANK,BR003,Salary,P002368,2019-05-27,,Active,Restricted,Pune,true,SYNTH_FINANCE_DB
ACC000232,XXXX84390232,SYNTH_STATE_BANK,BR001,Salary,P000353,2024-12-14,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000233,XXXX48360233,SYNTH_COMMERCIAL_BANK,BR008,Savings,P000124,2026-08-26,,Active,Pending,Pune,false,SYNTH_BANK_CORE
ACC000234,XXXX32830234,SYNTH_CITY_BANK,BR004,Savings,P000395,2024-10-21,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000235,XXXX16500235,SYNTH_COMMERCIAL_BANK,BR008,Business,P002699,2021-12-13,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC000236,XXXX27050236,SYNTH_CITY_BANK,BR004,Savings,P006099,2020-09-09,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC000237,XXXX84170237,SYNTH_CITY_BANK,BR004,Savings,P005213,2019-06-23,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000238,XXXX21030238,SYNTH_COMMERCIAL_BANK,BR008,Salary,P000534,2020-03-08,,Active,Expired,Pune,true,SYNTH_LEGACY_BANK
ACC000239,XXXX26780239,SYNTH_UNION_BANK,BR003,Business,P003598,2016-03-22,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000240,XXXX24520240,SYNTH_UNION_BANK,BR003,Savings,P006953,2017-10-11,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000241,XXXX50030241,SYNTH_CITY_BANK,BR004,Joint,P003337,2026-03-14,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000242,XXXX52860242,SYNTH_NATIONAL_BANK,BR002,Joint,P003883,2019-03-28,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC000243,XXXX85440243,SYNTH_UNION_BANK,BR003,Savings,P005801,2024-02-08,,Frozen,Restricted,Pune,true,SYNTH_KYC_DB
ACC000244,XXXX55300244,SYNTH_STATE_BANK,BR001,Joint,P001966,2021-05-08,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000245,XXXX95810245,SYNTH_REGIONAL_BANK,BR007,Savings,P002414,2025-09-12,,Frozen,Verified,Pune,true,SYNTH_FINANCE_DB
ACC000246,XXXX49310246,SYNTH_CITY_BANK,BR004,Current,P000069,2018-11-07,,Active,Pending,Pune,false,SYNTH_FINANCE_DB
ACC000247,XXXX93340247,SYNTH_CITY_BANK,BR004,Savings,P002783,2015-10-28,,Active,Expired,Pune,true,SYNTH_BANK_CORE
ACC000248,XXXX33750248,SYNTH_STATE_BANK,BR001,Business,P006620,2013-11-27,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000249,XXXX81370249,SYNTH_COOPERATIVE_BANK,BR005,Savings,P006008,2025-06-18,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000250,XXXX86840250,SYNTH_NATIONAL_BANK,BR002,Savings,P005214,2021-04-16,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC000251,XXXX63800251,SYNTH_METRO_BANK,BR006,Salary,P002277,2023-11-28,,Active,Pending,Pune,false,SYNTH_BANK_CORE
ACC000252,XXXX30190252,SYNTH_COMMERCIAL_BANK,BR008,Savings,P006096,2020-04-04,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000253,XXXX14310253,SYNTH_METRO_BANK,BR006,Savings,P005152,2020-07-10,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000254,XXXX95570254,SYNTH_STATE_BANK,BR001,Current,P000625,2026-07-23,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000255,XXXX95340255,SYNTH_CITY_BANK,BR004,Savings,P006329,2025-01-19,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000256,XXXX40760256,SYNTH_CITY_BANK,BR004,Savings,P003709,2012-10-12,,Frozen,Verified,Pune,true,SYNTH_BANK_CORE
ACC000257,XXXX76800257,SYNTH_COMMERCIAL_BANK,BR008,Current,P002490,2015-10-12,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000258,XXXX75110258,SYNTH_METRO_BANK,BR006,Business,P002756,2012-05-15,,Active,Pending,Pune,false,SYNTH_KYC_DB
ACC000259,XXXX71790259,SYNTH_REGIONAL_BANK,BR007,Savings,P006897,2026-03-12,,Dormant,Verified,Pune,true,SYNTH_LEGACY_BANK
ACC000260,XXXX23750260,SYNTH_CITY_BANK,BR004,Savings,P003097,2022-12-21,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000261,XXXX32540261,SYNTH_STATE_BANK,BR001,Savings,P004128,2024-01-19,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC000262,XXXX96030262,SYNTH_COMMERCIAL_BANK,BR008,Savings,P005580,2022-01-20,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000263,XXXX69060263,SYNTH_NATIONAL_BANK,BR002,Savings,P000518,2024-09-17,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000264,XXXX78750264,SYNTH_COOPERATIVE_BANK,BR005,Current,P006526,2012-09-01,2021-04-10,Closed,Verified,Pune,false,SYNTH_KYC_DB
ACC000265,XXXX51450265,SYNTH_STATE_BANK,BR001,Savings,P000131,2020-02-02,2022-08-01,Closed,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000266,XXXX48260266,SYNTH_METRO_BANK,BR006,Savings,P005666,2025-04-15,,Dormant,Pending,Pune,true,SYNTH_KYC_DB
ACC000267,XXXX49130267,SYNTH_STATE_BANK,BR001,Savings,P006253,2016-01-28,,Active,Pending,Pune,false,SYNTH_BANK_CORE
ACC000268,XXXX14170268,SYNTH_COMMERCIAL_BANK,BR008,Savings,P005983,2021-12-24,,Dormant,Verified,Pune,false,SYNTH_KYC_DB
ACC000269,XXXX57210269,SYNTH_COMMERCIAL_BANK,BR008,Savings,P005687,2012-09-26,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000270,XXXX37270270,SYNTH_STATE_BANK,BR001,Savings,P000548,2026-05-17,,Active,Pending,Pune,false,SYNTH_LEGACY_BANK
ACC000271,XXXX93140271,SYNTH_UNION_BANK,BR003,Savings,P004901,2013-05-11,2017-04-12,Closed,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000272,XXXX13880272,SYNTH_COOPERATIVE_BANK,BR005,Current,P006491,2023-08-26,,Active,Expired,Pune,true,SYNTH_KYC_DB
ACC000273,XXXX54340273,SYNTH_CITY_BANK,BR004,Savings,P001479,2022-08-25,,Active,Expired,Pune,true,SYNTH_LEGACY_BANK
ACC000274,XXXX24630274,SYNTH_NATIONAL_BANK,BR002,Current,P001657,2022-05-09,,Dormant,Expired,Pune,true,SYNTH_LEGACY_BANK
ACC000275,XXXX82930275,SYNTH_UNION_BANK,BR003,Savings,P004162,2020-10-22,,Dormant,Verified,Pune,false,SYNTH_KYC_DB
ACC000276,XXXX55770276,SYNTH_UNION_BANK,BR003,Savings,P003853,2019-01-21,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC000277,XXXX83940277,SYNTH_STATE_BANK,BR001,Joint,P004644,2015-01-21,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000278,XXXX85000278,SYNTH_UNION_BANK,BR003,Current,P006219,2021-09-25,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000279,XXXX81100279,SYNTH_NATIONAL_BANK,BR002,Savings,P006748,2022-12-02,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000280,XXXX74950280,SYNTH_COOPERATIVE_BANK,BR005,Salary,P003369,2013-03-08,,Frozen,Pending,Pune,true,SYNTH_LEGACY_BANK
ACC000281,XXXX65480281,SYNTH_COOPERATIVE_BANK,BR005,Savings,P005386,2012-09-28,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000282,XXXX34420282,SYNTH_NATIONAL_BANK,BR002,Savings,P000610,2021-12-13,,Active,Expired,Pune,true,SYNTH_BANK_CORE
ACC000283,XXXX34260283,SYNTH_CITY_BANK,BR004,Savings,P001429,2021-04-02,,Active,Pending,Pune,false,SYNTH_BANK_CORE
ACC000284,XXXX50740284,SYNTH_COMMERCIAL_BANK,BR008,Current,P001601,2021-09-30,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000285,XXXX83990285,SYNTH_UNION_BANK,BR003,Savings,P000229,2024-10-11,2025-10-04,Closed,Verified,Pune,false,SYNTH_BANK_CORE
ACC000286,XXXX72340286,SYNTH_STATE_BANK,BR001,Joint,P002047,2015-12-07,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000287,XXXX61550287,SYNTH_COMMERCIAL_BANK,BR008,Savings,P001901,2012-05-29,2018-03-31,Closed,Verified,Pune,false,SYNTH_BANK_CORE
ACC000288,XXXX42960288,SYNTH_CITY_BANK,BR004,Savings,P001881,2024-11-29,,Active,Expired,Pune,true,SYNTH_KYC_DB
ACC000289,XXXX33880289,SYNTH_CITY_BANK,BR004,Current,P003303,2018-05-17,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000290,XXXX14760290,SYNTH_UNION_BANK,BR003,Joint,P000672,2026-08-08,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000291,XXXX99040291,SYNTH_COMMERCIAL_BANK,BR008,Savings,P003762,2015-08-29,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000292,XXXX28710292,SYNTH_NATIONAL_BANK,BR002,Savings,P002917,2023-09-01,2026-02-01,Closed,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000293,XXXX27260293,SYNTH_NATIONAL_BANK,BR002,Business,P001666,2024-05-22,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000294,XXXX43320294,SYNTH_COMMERCIAL_BANK,BR008,Business,P003512,2022-03-01,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000295,XXXX64840295,SYNTH_CITY_BANK,BR004,Business,P005597,2023-09-23,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000296,XXXX60940296,SYNTH_METRO_BANK,BR006,Savings,P005661,2023-10-01,,Active,Expired,Pune,true,SYNTH_KYC_DB
ACC000297,XXXX46610297,SYNTH_REGIONAL_BANK,BR007,Savings,P005366,2019-08-28,,Active,Pending,Pune,false,SYNTH_KYC_DB
ACC000298,XXXX58280298,SYNTH_NATIONAL_BANK,BR002,Savings,P002634,2015-11-05,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000299,XXXX34080299,SYNTH_METRO_BANK,BR006,Savings,P005446,2020-04-18,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC000300,XXXX45360300,SYNTH_COMMERCIAL_BANK,BR008,Savings,P006519,2020-02-06,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000301,XXXX76450301,SYNTH_REGIONAL_BANK,BR007,Business,P004348,2020-11-13,,Active,Expired,Pune,true,SYNTH_BANK_CORE
ACC000302,XXXX84810302,SYNTH_STATE_BANK,BR001,Business,P005213,2012-06-19,,Active,Pending,Pune,false,SYNTH_BANK_CORE
ACC000303,XXXX21720303,SYNTH_COOPERATIVE_BANK,BR005,Savings,P000032,2025-11-27,,Dormant,Verified,Pune,true,SYNTH_BANK_CORE
ACC000304,XXXX24480304,SYNTH_UNION_BANK,BR003,Business,P004319,2020-11-28,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000305,XXXX35380305,SYNTH_COMMERCIAL_BANK,BR008,Savings,P003695,2023-11-23,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000306,XXXX35570306,SYNTH_METRO_BANK,BR006,Savings,P002257,2016-09-03,,Frozen,Expired,Pune,true,SYNTH_FINANCE_DB
ACC000307,XXXX10190307,SYNTH_NATIONAL_BANK,BR002,Savings,P003067,2024-07-15,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000308,XXXX12620308,SYNTH_NATIONAL_BANK,BR002,Joint,P006869,2020-03-01,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC000309,XXXX74270309,SYNTH_COOPERATIVE_BANK,BR005,Savings,P003687,2016-03-09,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000310,XXXX94450310,SYNTH_REGIONAL_BANK,BR007,Savings,P004035,2021-10-11,,Active,Expired,Pune,true,SYNTH_FINANCE_DB
ACC000311,XXXX82980311,SYNTH_UNION_BANK,BR003,Savings,P006602,2017-04-20,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000312,XXXX44590312,SYNTH_STATE_BANK,BR001,Current,P004875,2020-04-04,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000313,XXXX32710313,SYNTH_CITY_BANK,BR004,Business,P006689,2023-10-03,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000314,XXXX47040314,SYNTH_CITY_BANK,BR004,Current,P002559,2022-12-08,,Dormant,Expired,Pune,true,SYNTH_BANK_CORE
ACC000315,XXXX86850315,SYNTH_STATE_BANK,BR001,Savings,P005834,2022-09-09,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000316,XXXX12900316,SYNTH_CITY_BANK,BR004,Salary,P006581,2014-09-22,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000317,XXXX48840317,SYNTH_UNION_BANK,BR003,Current,P002044,2019-11-10,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000318,XXXX15410318,SYNTH_CITY_BANK,BR004,Savings,P002325,2015-03-17,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000319,XXXX21280319,SYNTH_NATIONAL_BANK,BR002,Savings,P001221,2014-03-31,,Dormant,Expired,Pune,true,SYNTH_BANK_CORE
ACC000320,XXXX72170320,SYNTH_COMMERCIAL_BANK,BR008,Savings,P001118,2023-05-05,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000321,XXXX64500321,SYNTH_NATIONAL_BANK,BR002,Savings,P006076,2018-10-31,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000322,XXXX16870322,SYNTH_REGIONAL_BANK,BR007,Joint,P005980,2016-03-12,,Active,Restricted,Pune,true,SYNTH_FINANCE_DB
ACC000323,XXXX35110323,SYNTH_COMMERCIAL_BANK,BR008,Current,P001688,2012-08-03,2019-12-14,Closed,Verified,Pune,false,SYNTH_BANK_CORE
ACC000324,XXXX32290324,SYNTH_METRO_BANK,BR006,Savings,P001494,2022-08-24,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC000325,XXXX65110325,SYNTH_REGIONAL_BANK,BR007,Salary,P001978,2019-08-07,,Active,Pending,Pune,false,SYNTH_LEGACY_BANK
ACC000326,XXXX96270326,SYNTH_COMMERCIAL_BANK,BR008,Current,P004109,2023-05-07,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000327,XXXX68230327,SYNTH_REGIONAL_BANK,BR007,Savings,P004013,2023-01-25,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000328,XXXX55460328,SYNTH_CITY_BANK,BR004,Joint,P001380,2016-01-07,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000329,XXXX29220329,SYNTH_COMMERCIAL_BANK,BR008,Savings,P003995,2013-05-10,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000330,XXXX83970330,SYNTH_STATE_BANK,BR001,Business,P002127,2020-12-15,,Frozen,Verified,Pune,true,SYNTH_BANK_CORE
ACC000331,XXXX58910331,SYNTH_STATE_BANK,BR001,Savings,P003890,2018-09-13,,Active,Pending,Pune,false,SYNTH_FINANCE_DB
ACC000332,XXXX94650332,SYNTH_COMMERCIAL_BANK,BR008,Salary,P003645,2014-03-06,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000333,XXXX11790333,SYNTH_REGIONAL_BANK,BR007,Savings,P002352,2025-11-22,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000334,XXXX57120334,SYNTH_NATIONAL_BANK,BR002,Savings,P002090,2017-11-19,,Frozen,Verified,Pune,true,SYNTH_KYC_DB
ACC000335,XXXX95880335,SYNTH_METRO_BANK,BR006,Savings,P000215,2012-05-03,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000336,XXXX83450336,SYNTH_METRO_BANK,BR006,Savings,P001276,2017-05-13,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000337,XXXX57580337,SYNTH_NATIONAL_BANK,BR002,Savings,P006483,2022-03-20,,Active,Pending,Pune,false,SYNTH_BANK_CORE
ACC000338,XXXX18280338,SYNTH_METRO_BANK,BR006,Business,P006136,2019-06-27,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000339,XXXX14130339,SYNTH_UNION_BANK,BR003,Current,P006842,2025-12-26,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000340,XXXX99380340,SYNTH_STATE_BANK,BR001,Current,P000246,2019-08-21,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000341,XXXX76010341,SYNTH_METRO_BANK,BR006,Current,P006689,2026-02-25,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC000342,XXXX69150342,SYNTH_CITY_BANK,BR004,Current,P002947,2020-09-02,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC000343,XXXX40580343,SYNTH_UNION_BANK,BR003,Savings,P000044,2016-07-07,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000344,XXXX12720344,SYNTH_REGIONAL_BANK,BR007,Savings,P001256,2015-01-29,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC000345,XXXX28440345,SYNTH_STATE_BANK,BR001,Savings,P003363,2015-08-26,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC000346,XXXX42980346,SYNTH_COOPERATIVE_BANK,BR005,Savings,P006772,2016-05-07,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000347,XXXX84700347,SYNTH_COMMERCIAL_BANK,BR008,Savings,P001896,2020-06-18,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000348,XXXX58750348,SYNTH_COMMERCIAL_BANK,BR008,Savings,P002687,2021-12-06,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC000349,XXXX72360349,SYNTH_CITY_BANK,BR004,Savings,P001427,2013-01-06,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC000350,XXXX39720350,SYNTH_REGIONAL_BANK,BR007,Savings,P000334,2026-02-24,,Active,Restricted,Pune,true,SYNTH_BANK_CORE
ACC000351,XXXX45480351,SYNTH_NATIONAL_BANK,BR002,Current,P001079,2018-08-24,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000352,XXXX44300352,SYNTH_METRO_BANK,BR006,Savings,P003872,2018-09-16,,Active,Restricted,Pune,true,SYNTH_FINANCE_DB
ACC000353,XXXX50780353,SYNTH_REGIONAL_BANK,BR007,Current,P001820,2026-04-24,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC000354,XXXX93220354,SYNTH_METRO_BANK,BR006,Joint,P003940,2016-09-10,,Dormant,Verified,Pune,false,SYNTH_KYC_DB
